block_id,residential_units,population,jobs10,jobs11,x,y
7539068,24.0,59.0,0.0,0.0,-93.3218835667062,45.0304438448398
7550715,24.0,57.0,1.0,0.0,-93.3205971104697,45.0304397351898
7555448,12.0,21.0,0.0,0.0,-93.3217449009562,45.0289770254801
7547572,56.0,131.0,0.0,0.0,-93.3247376154171,45.0393994285871
7538537,12.0,20.0,0.0,0.0,-93.3271285078467,45.0391186144436
7545228,6.0,11.0,0.0,0.0,-93.3286150991564,45.037611248274
7546673,35.0,70.0,0.0,0.0,-93.3262760336147,45.0353109260607
7545232,23.0,66.0,1.0,0.0,-93.3283047658125,45.0344891552579
7540665,8.0,21.0,0.0,0.0,-93.3321331937854,45.0345360739432
7546162,31.0,81.0,0.0,0.0,-93.3341128553862,45.0335727158124
7538536,8.0,15.0,0.0,0.0,-93.3321034329494,45.0337898248996
7547356,12.0,23.0,7.0,0.0,-93.331466811732,45.0404330571699
7545194,136.0,240.0,11.0,0.0,-93.3358157820672,45.0385672027245
7549691,27.0,103.0,6.0,0.0,-93.3346481397008,45.0395037951638
7552362,33.0,75.0,0.0,0.0,-93.3310258771702,45.0376486121202
7542756,26.0,45.0,0.0,0.0,-93.3300174230179,45.038004301331
7543882,26.0,32.0,16.0,0.0,-93.3404291163323,45.0360188948354
7541310,16.0,38.0,0.0,0.0,-93.340576154009,45.0330663143102
7541506,16.0,44.0,0.0,0.0,-93.3417903664355,45.0340373280901
7555722,7.0,15.0,0.0,0.0,-93.3381216855779,45.0279585409115
7555431,36.0,84.0,7.0,0.0,-93.3346264052985,45.0265091729845
7539037,16.0,45.0,0.0,0.0,-93.3359191432024,45.0262206657444
7556762,3.0,8.0,3.0,0.0,-93.336411830728,45.0249923770165
7539087,32.0,78.0,0.0,0.0,-93.3383144291336,45.0252585666249
7548292,28.0,66.0,0.0,0.0,-93.338242760068,45.023209347516
7491240,0.0,0.0,0.0,0.0,-93.6705603577487,44.861394179259
7539043,132.0,234.0,1.0,0.0,-93.3333116091384,45.023033611488
7553103,23.0,42.0,0.0,0.0,-93.3381905384835,45.0214069918104
7541241,22.0,61.0,0.0,0.0,-93.3369140462545,45.021407219635
7553084,40.0,81.0,0.0,0.0,-93.330981608452,45.0216880044687
7548305,27.0,86.0,0.0,0.0,-93.3322815725173,45.021596998641
7543545,30.0,62.0,0.0,0.0,-93.3395975920453,45.0250115702789
7541197,28.0,67.0,0.0,0.0,-93.3408998425394,45.0250149460041
7541196,30.0,68.0,0.0,0.0,-93.3421983521029,45.0250186808948
7490801,0.0,0.0,0.0,0.0,-93.6682281525505,44.8349082009138
7543520,47.0,101.0,0.0,0.0,-93.3435023636517,45.0250226468289
7545836,24.0,65.0,0.0,0.0,-93.34479618507,45.0250268954159
7539040,26.0,66.0,0.0,0.0,-93.3461405518356,45.025026464986
7548282,27.0,71.0,0.0,0.0,-93.3434668078671,45.0232141301961
7545838,27.0,58.0,0.0,0.0,-93.3421580400887,45.0232113245699
7550681,29.0,53.0,0.0,0.0,-93.3408510296332,45.0232090928204
7539042,30.0,82.0,0.0,0.0,-93.3395422527816,45.0232081119561
7545883,26.0,53.0,0.0,0.0,-93.3394888674977,45.0214068763998
7548283,28.0,67.0,0.0,0.0,-93.3408023439355,45.021406965057
7555426,29.0,68.0,0.0,0.0,-93.3421180403525,45.0214078322179
7550706,27.0,62.0,0.0,0.0,-93.3434316164027,45.0214092637525
7539358,26.0,66.0,0.0,0.0,-93.3447420701627,45.0327524445496
7548600,110.0,259.0,125.0,0.0,-93.3459762246758,45.029743495467
7555675,3.0,7.0,0.0,0.0,-93.3410353309331,45.0299280010336
7536211,26.0,50.0,0.0,0.0,-93.3406412232883,45.0285942718789
7553066,14.0,32.0,30.0,0.0,-93.3462356876736,45.0268436909613
7555419,27.0,65.0,0.0,0.0,-93.3448289167773,45.0268361515702
7543519,5.0,12.0,0.0,0.0,-93.3448336643572,45.0281855843629
7541491,24.0,60.0,19.0,0.0,-93.344881493231,45.0290933894576
7555427,28.0,71.0,0.0,0.0,-93.3396529851169,45.0268195062217
7539041,29.0,68.0,0.0,0.0,-93.3409485665288,45.02682253239
7541283,24.0,57.0,0.0,0.0,-93.3420598897069,45.0286345119695
7539359,28.0,77.0,0.0,0.0,-93.3435074773726,45.028640730984
7550704,29.0,64.0,0.0,0.0,-93.3435374469271,45.0268326425934
7548281,27.0,67.0,0.0,0.0,-93.3422385025425,45.0268286693962
7546835,20.0,44.0,0.0,0.0,-93.3218441775744,45.0125342953154
7546423,26.0,60.0,0.0,0.0,-93.320448161024,45.0123515564995
7549960,27.0,68.0,0.0,0.0,-93.3203789628788,45.0088645949993
7538545,26.0,60.0,0.0,0.0,-93.3254664785012,45.0144732286585
7550726,32.0,83.0,0.0,0.0,-93.3267392158591,45.014691105746
7545870,42.0,105.0,0.0,0.0,-93.3280089953707,45.0149261978589
7555457,23.0,44.0,0.0,0.0,-93.3273279497393,45.0125950730205
7548309,18.0,38.0,0.0,0.0,-93.3252879388046,45.0126614410877
7544693,15.0,25.0,0.0,0.0,-93.3243341888564,45.0142886345902
7540674,10.0,18.0,0.0,0.0,-93.3235985211717,45.0123974334177
7552373,38.0,93.0,0.0,0.0,-93.3230451410449,45.0112222179787
7548307,32.0,62.0,0.0,0.0,-93.3267348968875,45.0107620097159
7543574,36.0,75.0,0.0,0.0,-93.3280142782142,45.0108234913179
7548308,23.0,58.0,0.0,0.0,-93.3280243042268,45.0087650536167
7490820,0.0,0.0,0.0,0.0,-93.6831940081832,44.8416497167797
7491201,0.0,0.0,0.0,0.0,-93.6799573554983,44.8458339758014
7542904,22.0,53.0,0.0,0.0,-93.3268173090207,45.0088235262237
7542906,27.0,74.0,0.0,0.0,-93.3253863922041,45.0089940627061
7538548,33.0,89.0,0.0,0.0,-93.3228655173432,45.0103293285463
7547575,28.0,79.0,0.0,0.0,-93.3224069026446,45.009450386591
7545235,16.0,35.0,0.0,0.0,-93.3229604190172,45.0083567331155
7552374,15.0,26.0,0.0,0.0,-93.3216659139898,45.0084469392309
7551705,27.0,57.0,0.0,0.0,-93.3216676855132,45.0069520586793
7538546,11.0,33.0,0.0,0.0,-93.3246362658882,45.0074109451404
7540631,16.0,32.0,0.0,0.0,-93.3276542662164,45.007430160533
7549992,11.0,21.0,0.0,0.0,-93.3259696755804,45.0074162822791
7524516,12.0,21.0,0.0,0.0,-93.3262036760512,45.0065157588703
7542905,16.0,41.0,0.0,0.0,-93.3277743202031,45.0065297299251
7540668,9.0,25.0,0.0,0.0,-93.3248716509686,45.0065111539119
7538284,18.0,44.0,0.0,0.0,-93.3232497856819,45.0064975067271
7543572,28.0,46.0,0.0,0.0,-93.3292200777363,45.0195926237893
7553663,23.0,51.0,0.0,0.0,-93.3304901154924,45.019595235606
7553086,28.0,64.0,0.0,0.0,-93.3305044981182,45.0177862324897
7547187,27.0,65.0,0.0,0.0,-93.3317857533676,45.0177881461458
7555455,26.0,58.0,0.0,0.0,-93.3318122597505,45.0141777854209
7545866,10.0,27.0,0.0,0.0,-93.3325858181652,45.0107319401318
7541232,17.0,39.0,0.0,0.0,-93.3304740651498,45.0130949742398
7543573,26.0,58.0,0.0,0.0,-93.3292488913366,45.0159770421903
7539076,29.0,57.0,0.0,0.0,-93.3292348858577,45.017783379986
7539077,26.0,60.0,0.0,0.0,-93.3305185701172,45.015982097569
7550725,18.0,40.0,0.0,0.0,-93.3306036315497,45.0144019153036
7553301,50.0,68.0,0.0,0.0,-93.3772794651812,45.0652287441827
7543836,54.0,173.0,0.0,0.0,-93.3835158146484,45.0640395346059
7550965,26.0,80.0,0.0,0.0,-93.3793263678223,45.0629778011599
7543811,20.0,58.0,0.0,0.0,-93.3778481061318,45.0636788155559
7555694,20.0,51.0,0.0,0.0,-93.376591660871,45.063630593094
7555695,72.0,109.0,0.0,0.0,-93.3748532725063,45.0631880650575
7540219,25.0,43.0,0.0,0.0,-93.3766860731847,45.0622220506121
7490785,0.0,0.0,0.0,0.0,-93.691786702867,44.8310480141034
7553610,13.0,34.0,0.0,0.0,-93.3866195151366,45.0652048213136
7541758,41.0,123.0,0.0,0.0,-93.3939600049398,45.0651881873823
7548807,27.0,58.0,0.0,0.0,-93.3928001049186,45.0643143874952
7544103,33.0,78.0,0.0,0.0,-93.3959595332461,45.0634564782084
7556592,5.0,13.0,0.0,0.0,-93.3967959423754,45.0633385161704
7491972,0.0,0.0,0.0,0.0,-93.6986199571685,44.8390072697345
7551266,28.0,69.0,0.0,0.0,-93.3926046118357,45.0625134073688
7556011,27.0,76.0,0.0,0.0,-93.39279773759,45.0634412390969
7541765,33.0,87.0,0.0,0.0,-93.3911052717075,45.059816195321
7539580,15.0,38.0,0.0,0.0,-93.3887541751283,45.0598017198966
7553609,14.0,35.0,0.0,0.0,-93.3970870895666,45.061062785814
7541763,18.0,56.0,0.0,0.0,-93.3981336262265,45.0626884455665
7542323,10.0,31.0,0.0,0.0,-93.3972105069026,45.0599389687478
7546097,9.0,30.0,0.0,0.0,-93.3813746956588,45.0611210873385
7542208,149.0,368.0,0.0,0.0,-93.3762565993502,45.0562233202751
7552314,49.0,112.0,0.0,0.0,-93.3764646172688,45.053447329839
7553475,8.0,19.0,0.0,0.0,-93.3778661030878,45.0524565157657
7546310,8.0,23.0,0.0,0.0,-93.3766267507316,45.0524527685969
7539287,22.0,74.0,0.0,0.0,-93.3778133981826,45.0542638340906
7541462,4.0,3.0,0.0,0.0,-93.3723179086536,45.0540354191102
7555822,9.0,21.0,0.0,0.0,-93.3731323507855,45.0504904741951
7555690,47.0,88.0,1.0,0.0,-93.3791502808154,45.051598444314
7541632,23.0,54.0,0.0,0.0,-93.3753744955194,45.0506811834058
7553327,34.0,174.0,0.0,0.0,-93.3734036046536,45.0555115800074
7539438,10.0,28.0,0.0,0.0,-93.3796922374994,45.0495047637443
7546309,37.0,84.0,2.0,0.0,-93.3753001462524,45.0476612381308
7546281,6.0,11.0,0.0,0.0,-93.3731641782138,45.0486358540997
7548697,13.0,32.0,0.0,0.0,-93.374113227985,45.0486427056712
7491189,0.0,0.0,0.0,0.0,-93.6924426604663,44.8282412119614
7541636,2.0,5.0,0.0,0.0,-93.3696865071924,45.0540006722944
7546308,16.0,38.0,0.0,0.0,-93.3835527080465,45.0519474950249
7553471,16.0,41.0,0.0,0.0,-93.3823483578446,45.051937463525
7555691,16.0,35.0,0.0,0.0,-93.3810752344844,45.0519240544464
7546087,16.0,32.0,0.0,0.0,-93.387454988799,45.0519544258183
7543837,49.0,106.0,0.0,0.0,-93.3854936689174,45.055719336473
7548812,106.0,223.0,0.0,0.0,-93.3871591849524,45.0558510035746
7492989,0.0,0.0,0.0,0.0,-93.6852552864855,44.8061018230319
7551116,172.0,318.0,0.0,0.0,-93.3823960899139,45.0371844144024
7543801,39.0,91.0,0.0,0.0,-93.3897682139855,45.0354639097286
7548526,20.0,52.0,0.0,0.0,-93.3918466923704,45.037054510298
7555680,53.0,141.0,1.0,0.0,-93.3919729234503,45.0349448486849
7547069,14.0,36.0,1.0,0.0,-93.3945358480885,45.034497609318
7539276,21.0,52.0,0.0,0.0,-93.3938468848543,45.0427015555539
7556654,20.0,69.0,0.0,0.0,-93.3952839287519,45.0426093237868
7548507,19.0,46.0,0.0,0.0,-93.3988167005994,45.0391027078022
7552228,54.0,129.0,0.0,0.0,-93.4001022388142,45.0388470907572
7550931,22.0,69.0,0.0,0.0,-93.3915685566235,45.0406274731719
7555679,26.0,63.0,0.0,0.0,-93.3958382794399,45.0388364632265
7548508,12.0,32.0,0.0,0.0,-93.3943589646216,45.0402093595028
7550932,7.0,22.0,1.0,0.0,-93.3962203218978,45.0362500835325
7546068,16.0,40.0,0.0,0.0,-93.3982577391293,45.0376379936102
7543780,21.0,43.0,0.0,0.0,-93.3928984313916,45.0386778311113
7546074,18.0,46.0,0.0,0.0,-93.391394579808,45.0388985610424
7553312,14.0,35.0,0.0,0.0,-93.3892989397481,45.0442122433458
7541472,13.0,34.0,0.0,0.0,-93.389292842497,45.0450668677432
7541631,26.0,69.0,0.0,0.0,-93.3856270464526,45.0458444786025
7548692,30.0,84.0,0.0,0.0,-93.3846692690178,45.044693923854
7553472,20.0,41.0,0.0,0.0,-93.382777001702,45.0447604180017
7553311,9.0,35.0,0.0,0.0,-93.3898620215201,45.0431723777179
7551134,15.0,43.0,0.0,0.0,-93.380989219205,45.0409439502986
7555861,15.0,37.0,0.0,0.0,-93.3822566123454,45.0409606698293
7539448,31.0,77.0,0.0,0.0,-93.382172017927,45.0394345459612
7553476,24.0,53.0,0.0,0.0,-93.3830532373351,45.0383101059018
7543990,15.0,37.0,0.0,0.0,-93.3734187480509,45.0374009816553
7542133,16.0,41.0,15.0,0.0,-93.379386457816,45.0416103808135
7555773,16.0,47.0,0.0,0.0,-93.3784975597305,45.0391434998387
7555705,14.0,48.0,0.0,0.0,-93.3791311350427,45.040481266258
7553646,8.0,17.0,0.0,0.0,-93.3704458306223,45.0235589909237
7548840,28.0,78.0,0.0,0.0,-93.3706135551431,45.0276452612366
7539610,6.0,18.0,0.0,0.0,-93.3724343611189,45.0286530685092
7541805,1.0,1.0,0.0,0.0,-93.372468564443,45.0264132319567
7548732,22.0,49.0,0.0,0.0,-93.3723772962708,45.0303283243754
7491954,0.0,0.0,0.0,0.0,-93.6250198920416,44.8910854370381
7493417,0.0,0.0,1.0,0.0,-93.6256751125946,44.8911184757471
7539339,6.0,15.0,0.0,0.0,-93.38839460264,45.0107902762479
7541474,28.0,77.0,0.0,0.0,-93.3954644285878,45.0314528719508
7641324,50.0,92.0,4.0,0.0,-93.1733972201654,44.9274720716909
7546070,17.0,41.0,0.0,0.0,-93.3967285592603,45.0322225317777
7548525,27.0,61.0,0.0,0.0,-93.3938740316265,45.0280054870814
7546135,15.0,36.0,0.0,0.0,-93.391723788402,45.0283171404713
7550934,22.0,59.0,0.0,0.0,-93.3922083243198,45.0291680874598
7550948,15.0,41.0,0.0,0.0,-93.3910005487229,45.0305928147436
7546072,52.0,123.0,0.0,0.0,-93.3982473554565,45.0269802206547
7554289,23.0,50.0,0.0,0.0,-93.3980200511397,45.0251676955178
7543806,14.0,36.0,0.0,0.0,-93.3972816310022,45.027037480159
7643122,28.0,63.0,0.0,0.0,-93.1708363245064,44.9292728086522
7553348,26.0,71.0,0.0,0.0,-93.3944536356263,45.0235110992179
7546136,23.0,56.0,0.0,0.0,-93.3916649227379,45.0228616811799
7551294,26.0,65.0,0.0,0.0,-93.3825452780604,45.0277076760449
7541800,15.0,43.0,0.0,0.0,-93.3849073979785,45.0278260883266
7548567,15.0,29.0,0.0,0.0,-93.3866524327397,45.0282948160798
7541496,29.0,67.0,0.0,0.0,-93.3882373930759,45.0278558241292
7551006,29.0,58.0,0.0,0.0,-93.3882249083732,45.0268413879397
7548841,24.0,66.0,0.0,0.0,-93.384247344474,45.0269301143426
7546137,21.0,52.0,0.0,0.0,-93.3889547199411,45.0212071516456
7541801,20.0,59.0,0.0,0.0,-93.383925925215,45.0258886757205
7547096,12.0,40.0,0.0,0.0,-93.3835994749995,45.0212261664762
7548842,35.0,92.0,0.0,0.0,-93.3850259750892,45.0197375990374
7539325,25.0,56.0,0.0,0.0,-93.3877039529019,45.0205272652421
7550986,10.0,27.0,0.0,0.0,-93.3990923405547,45.0190487837413
7492832,0.0,0.0,0.0,0.0,-93.6785332932011,44.888474052992
7546138,47.0,125.0,0.0,0.0,-93.3885514892038,45.0176256059535
7543861,15.0,40.0,1.0,0.0,-93.39478940869,45.0210646412157
7548327,8.0,20.0,0.0,0.0,-93.3825183521238,45.0013659062531
7539295,14.0,39.0,0.0,0.0,-93.3897610596877,45.0201716716936
7539437,12.0,26.0,0.0,0.0,-93.3866963344847,45.0171863857699
7493209,0.0,0.0,0.0,0.0,-93.6799440059971,44.8846704626084
7548499,17.0,41.0,0.0,0.0,-93.3836394864289,45.0107811944174
7553360,16.0,43.0,0.0,0.0,-93.3990914354553,45.0157976637474
7546132,11.0,31.0,0.0,0.0,-93.3964254487264,45.0187861128049
7555727,11.0,30.0,0.0,0.0,-93.3965891658802,45.0152819743432
7546127,18.0,56.0,0.0,0.0,-93.3972984941402,45.0138810418124
7539336,17.0,51.0,0.0,0.0,-93.398886353186,45.0139209891712
7539308,39.0,100.0,0.0,0.0,-93.3926738319231,45.0138059569459
7555728,16.0,43.0,0.0,0.0,-93.3958139571661,45.0120550986481
7548568,21.0,56.0,0.0,0.0,-93.3939462254218,45.0120622690666
7548569,10.0,20.0,0.0,0.0,-93.3931459383411,45.0114515433887
7550962,12.0,35.0,0.0,0.0,-93.388441007361,45.0090351161406
7493035,0.0,0.0,0.0,0.0,-93.6601157519481,44.8838811771907
7548851,19.0,55.0,0.0,0.0,-93.3756012412966,45.0088793469306
7553355,10.0,28.0,0.0,0.0,-93.3774551224414,45.0107495119807
7546440,17.0,42.0,0.0,0.0,-93.3795429744935,45.0100017669046
7539340,23.0,55.0,0.0,0.0,-93.3872975417195,45.0102109891009
7556031,29.0,67.0,0.0,0.0,-93.3828048915557,45.0101739921827
7551925,40.0,54.0,31.0,0.0,-93.3845856699029,45.0080748050382
7555686,50.0,100.0,0.0,0.0,-93.3862711815046,45.0083890175463
7550978,12.0,21.0,0.0,0.0,-93.3872026826137,45.0090295586555
7546445,9.0,23.0,0.0,0.0,-93.3766054165121,45.0100364671614
7544147,26.0,57.0,0.0,0.0,-93.3816978633758,45.0058615845584
7548847,12.0,29.0,0.0,0.0,-93.3833608304523,45.0055653790944
7551300,15.0,39.0,0.0,0.0,-93.3851104649195,45.0062832074864
7544146,18.0,45.0,0.0,0.0,-93.3870287486539,45.006526545979
7539615,23.0,65.0,0.0,0.0,-93.3836498394603,45.0044479412938
7538908,10.0,20.0,4.0,0.0,-93.3870109854494,45.004523245819
7548575,12.0,36.0,0.0,0.0,-93.388451220636,45.0055974343291
7548562,13.0,35.0,1.0,0.0,-93.3888368451185,45.0044445507293
7491206,0.0,0.0,0.0,0.0,-93.6447043422641,44.8834154521649
7544148,29.0,83.0,0.0,0.0,-93.3811244341532,45.0020272448871
7546141,14.0,34.0,0.0,0.0,-93.3890453145078,45.0027558624869
7548573,11.0,28.0,0.0,0.0,-93.3871648469763,45.0032230912658
7541552,20.0,43.0,0.0,0.0,-93.3853944119463,45.0023637736412
7555731,11.0,29.0,0.0,0.0,-93.3871793092232,45.0023515343855
7541551,14.0,33.0,0.0,0.0,-93.3884365532037,45.0006713781289
7551069,38.0,97.0,0.0,0.0,-93.3831929075191,44.9987112671582
7555796,12.0,23.0,0.0,0.0,-93.3840006305783,44.9986760476825
7541553,21.0,46.0,0.0,0.0,-93.3871144029478,44.9978486584848
7543868,29.0,90.0,0.0,0.0,-93.3900577419999,45.0058722505724
7546125,12.0,32.0,1.0,0.0,-93.3930163080014,45.0047295199119
7548574,12.0,35.0,0.0,0.0,-93.3915799755117,45.0047394720237
7546829,10.0,30.0,0.0,0.0,-93.3929989833185,45.0033141942949
7548571,75.0,234.0,5.0,0.0,-93.3929887256456,44.9993362407141
7492920,0.0,0.0,0.0,0.0,-93.6579575333441,44.8696528582022
7551870,18.0,36.0,1131.0,0.0,-93.3931458640177,44.9940106312395
7540199,18.0,45.0,0.0,0.0,-93.3879298905467,44.9953630025822
7547004,19.0,47.0,0.0,0.0,-93.3858816391396,44.9942664744144
7543907,5.0,10.0,0.0,0.0,-93.3853521397642,44.9967915975816
7539098,9.0,21.0,0.0,0.0,-93.3823031399401,44.9968257571321
7554307,8.0,20.0,0.0,0.0,-93.3809938073819,44.9968470329843
7550753,7.0,15.0,0.0,0.0,-93.3809662762331,44.995798089784
7542337,1.0,1.0,0.0,0.0,-93.3820499544608,44.9960087475008
7550754,12.0,31.0,0.0,0.0,-93.3826147348224,44.9952919457604
7544721,14.0,30.0,0.0,0.0,-93.3839231300577,44.9953798150662
7543598,7.0,13.0,0.0,0.0,-93.3837472334625,44.9939826720639
7553115,22.0,45.0,0.0,0.0,-93.3811244103233,44.9940600063164
7541251,24.0,55.0,0.0,0.0,-93.381182297307,44.9913407010861
7548328,17.0,37.0,0.0,0.0,-93.3830987533589,44.9918956738586
7555795,21.0,55.0,1.0,0.0,-93.3961132358463,44.9974017489388
7546191,19.0,41.0,0.0,0.0,-93.3884299946836,44.9936178730296
7541555,5.0,10.0,0.0,0.0,-93.3898031616064,44.9940838643434
7553420,16.0,42.0,0.0,0.0,-93.3960927028946,44.9956519447848
7546961,120.0,185.0,0.0,0.0,-93.386929642034,44.9871635828335
7545209,19.0,50.0,0.0,0.0,-93.366167138275,44.9935544074824
7544732,32.0,50.0,2.0,0.0,-93.3819022096044,44.9859916182511
7551749,8.0,15.0,0.0,0.0,-93.3945538932829,45.0071744417834
7541550,10.0,18.0,0.0,0.0,-93.3969834834318,45.0036829290424
7546189,5.0,7.0,0.0,0.0,-93.3978702728662,45.0037958376226
7477297,0.0,0.0,0.0,0.0,-93.6384654919364,44.877452383871
7541548,14.0,28.0,0.0,0.0,-93.3993211545667,45.0027625438355
7556445,4.0,9.0,0.0,0.0,-93.3997034709383,45.004312005264
7555729,21.0,62.0,0.0,0.0,-93.3997406818399,45.0055195428696
7544729,10.0,18.0,0.0,0.0,-93.394922064832,45.0067001965287
7543908,17.0,37.0,0.0,0.0,-93.3987253249609,45.0011063016383
7553418,16.0,30.0,0.0,0.0,-93.3974359370307,45.0010971727992
7549500,23.0,45.0,0.0,0.0,-93.3999477569867,44.9993032983583
7547188,11.0,27.0,0.0,0.0,-93.3986348287291,44.995724436304
7539394,27.0,60.0,0.0,0.0,-93.3990315547724,44.9939265517684
7551067,20.0,50.0,0.0,0.0,-93.397344509526,44.9938605789033
7547547,11.0,37.0,0.0,0.0,-93.3636355830951,44.9935642150355
7539047,14.0,31.0,0.0,0.0,-93.3574939430145,44.9960550441136
7491809,0.0,0.0,0.0,0.0,-93.6329334715019,44.8858402007625
7541213,149.0,228.0,0.0,0.0,-93.3594531974509,44.994634330206
7545845,29.0,48.0,0.0,0.0,-93.3591731089968,44.9924421136932
7550708,9.0,25.0,0.0,0.0,-93.3522613883649,44.9915555525113
7545210,6.0,9.0,0.0,0.0,-93.3635799820519,44.9923200749592
7552337,4.0,10.0,0.0,0.0,-93.3638397967075,44.9928375940991
7549796,8.0,12.0,0.0,0.0,-93.3662814786288,44.9924171385678
7553119,17.0,38.0,0.0,0.0,-93.3785415152365,44.9919926923614
7543600,14.0,28.0,0.0,0.0,-93.3797863442152,44.9920150919047
7541260,19.0,46.0,0.0,0.0,-93.3787580020331,44.9900412310109
7540029,10.0,28.0,0.0,0.0,-93.3773098433077,44.9905114804318
7545250,5.0,10.0,0.0,0.0,-93.3726386078868,44.983711392763
7555478,8.0,21.0,0.0,0.0,-93.3710513291191,44.989563533056
7538527,11.0,22.0,0.0,0.0,-93.3651424180993,44.9906323107737
7543464,5.0,13.0,0.0,0.0,-93.3636176433171,44.9906296345009
7540640,16.0,35.0,0.0,0.0,-93.3614500020276,44.9954065666463
7552336,11.0,25.0,0.0,0.0,-93.3636518285753,44.995399671674
7537305,18.0,41.0,0.0,0.0,-93.3661744584179,44.9953916395232
7542879,16.0,35.0,0.0,0.0,-93.3690267767415,44.9953892335098
7547546,19.0,52.0,0.0,0.0,-93.3734944852386,44.9942940864766
7555475,11.0,24.0,0.0,0.0,-93.3772449560309,44.9957270280629
7548329,12.0,37.0,4.0,0.0,-93.3797533592863,44.9957527817314
7545889,10.0,27.0,0.0,0.0,-93.3797672584184,44.9944629758051
7541252,7.0,14.0,0.0,0.0,-93.3785199140843,44.9944499228423
7555479,10.0,28.0,0.0,0.0,-93.3747479047944,44.9934785926484
7553407,26.0,63.0,0.0,0.0,-93.3395751022127,44.9653491654675
7555477,10.0,24.0,0.0,0.0,-93.3759628544437,44.9932653491006
7548332,8.0,23.0,0.0,0.0,-93.3797790253257,44.993312382769
7540639,11.0,31.0,0.0,0.0,-93.3636441700699,44.9944821709726
7547548,18.0,35.0,0.0,0.0,-93.3614419855674,44.9944893514124
7542832,18.0,32.0,0.0,0.0,-93.361450834877,44.9934614537512
7548289,7.0,17.0,0.0,0.0,-93.3613992532121,44.9925437976463
7548330,12.0,31.0,0.0,0.0,-93.3759920127698,45.0009168634941
7541255,12.0,25.0,0.0,0.0,-93.3772887512402,45.0009193680894
7543583,12.0,27.0,0.0,0.0,-93.378486491228,45.0009215317096
7539099,12.0,31.0,0.0,0.0,-93.3796935022457,45.0009184828038
7545208,26.0,60.0,1.0,0.0,-93.3713385523996,44.9968678655957
7540638,15.0,32.0,0.0,0.0,-93.3616600557367,44.9964500011963
7641931,16.0,27.0,0.0,0.0,-93.0873651497897,44.9300097217887
7490994,0.0,0.0,0.0,0.0,-93.6240648612681,44.8580916130533
7542753,4.0,12.0,0.0,0.0,-93.3709201518039,45.000619843552
7542697,21.0,45.0,22.0,0.0,-93.3774643926947,45.0030913987276
7552334,14.0,34.0,0.0,0.0,-93.3724440352212,45.0013731529567
7551436,32.0,78.0,0.0,0.0,-93.3649886496311,44.997953296945
7539035,8.0,24.0,0.0,0.0,-93.3570460177626,45.006627012841
7550700,8.0,23.0,0.0,0.0,-93.3581243897739,45.0038978575113
7541193,17.0,38.0,0.0,0.0,-93.3565312866517,45.0054061332816
7541207,23.0,54.0,0.0,0.0,-93.3554842044891,45.0017310418473
7543593,3.0,4.0,24.0,0.0,-93.3538075577795,45.0025793436606
7541208,11.0,41.0,0.0,0.0,-93.3568038542954,44.9993623496855
7545865,27.0,56.0,0.0,0.0,-93.3342666272279,45.0134230271468
7555471,24.0,65.0,0.0,0.0,-93.3381505901174,45.0078791232448
7539074,14.0,32.0,0.0,0.0,-93.3369284407442,45.0159756761982
7548323,19.0,41.0,0.0,0.0,-93.3381808795355,45.015618178188
7553087,23.0,60.0,0.0,0.0,-93.3356229279996,45.0126968760567
7550750,18.0,35.0,0.0,0.0,-93.336906183328,45.0128087213466
7555470,14.0,24.0,0.0,0.0,-93.3381050339269,45.0106227765197
7539094,22.0,51.0,0.0,0.0,-93.3381652214315,45.0128697787357
7545871,12.0,29.0,0.0,0.0,-93.3356243258955,45.008786579243
7545888,11.0,34.0,0.0,0.0,-93.3369263319694,45.0070475955467
7545887,10.0,22.0,0.0,0.0,-93.3376787428773,45.0056418551201
7551736,14.0,29.0,0.0,0.0,-93.3376953312959,45.0015287873536
7541221,18.0,41.0,0.0,0.0,-93.3344167830752,45.0010459638282
7549994,17.0,32.0,0.0,0.0,-93.3240440131458,45.0052334003611
7552371,24.0,50.0,0.0,0.0,-93.3267572319001,45.0048846106954
7540667,26.0,53.0,0.0,0.0,-93.3272250304406,45.0040932191405
7538547,12.0,22.0,0.0,0.0,-93.3246067618669,45.0031678869761
7539093,23.0,53.0,3.0,0.0,-93.3411048165632,45.0092747760993
7555456,12.0,26.0,0.0,0.0,-93.3283594764838,45.0030792462011
7542969,11.0,22.0,0.0,0.0,-93.3290146441806,45.002135135551
7545873,49.0,113.0,0.0,0.0,-93.3314444770294,45.0016328797413
7547047,14.0,34.0,1.0,0.0,-93.3191216211856,45.0033384718683
7540732,21.0,47.0,0.0,0.0,-93.3190738835667,44.9999308548618
7545260,23.0,49.0,0.0,0.0,-93.3209281511325,44.9986506527679
7545893,11.0,36.0,0.0,0.0,-93.3189709292172,44.9945449837693
7553114,9.0,28.0,0.0,0.0,-93.3412355842003,45.0038392414191
7546747,42.0,91.0,110.0,0.0,-93.3407357990568,44.99456133862
7538935,8.0,20.0,0.0,0.0,-93.3406855160069,44.9955097122192
7553113,35.0,86.0,0.0,0.0,-93.3418014338997,45.0065500060945
7550712,4.0,9.0,0.0,0.0,-93.339823912495,44.9979319016898
7555444,6.0,11.0,0.0,0.0,-93.34241162761,44.9977355323988
7555443,23.0,65.0,1.0,0.0,-93.3436410733108,44.9955201701364
