index,x,y
74474,-93.262863,44.745618
74475,-93.262862,45.051834
74476,-93.26286,45.057209
74477,-93.2628576,45.1679829
74478,-93.2628574,45.1317874
74479,-93.262857,45.053671
74480,-93.2628559,44.8942993
74481,-93.2628553,45.1680699
74482,-93.262854,45.0482096
74483,-93.262852,45.055408
74484,-93.2628294,44.6749513
74485,-93.262825,45.066011
74486,-93.262823,44.760782
74487,-93.262818,44.896103
74488,-93.262814,45.044559
74489,-93.262806,44.716833
74490,-93.262802,44.715946
74491,-93.262779,44.897926
74492,-93.2627675,44.9793547
74493,-93.262764,44.898777
74494,-93.262763,45.172197
74495,-93.262757,45.172823
74496,-93.262752,45.173441
74497,-93.2627494,44.6421007
74498,-93.262746,45.174088
74499,-93.2627416,44.8265486
74500,-93.262741,44.899761
74501,-93.26274,45.174742
74502,-93.262735,45.175375
74503,-93.2627321,45.0355442
74504,-93.2627276,45.0205091
74505,-93.262726,45.04096
74506,-93.2627249,44.8174675
74507,-93.262714,45.239932
74508,-93.262703,44.901573
74509,-93.262689,45.182506
74510,-93.2626868,45.0262561
74511,-93.2626841,44.9728338
74512,-93.262684,45.397363
74513,-93.2626805,45.0937412
74514,-93.2626731,44.9483581
74515,-93.262665,44.903414
74516,-93.2626586,44.9794928
74517,-93.2626544,45.0276108
74518,-93.2626491,44.9501754
74519,-93.2626481,44.946606
74520,-93.2626477,44.9112475
74521,-93.2626458,44.9504366
74522,-93.2626453,44.905245
74523,-93.262642,44.90887
74524,-93.262642,44.910679
74525,-93.262642,44.910965
74526,-93.262642,44.911389
74527,-93.262642,44.9116864
74528,-93.262642,44.912483
74529,-93.262642,44.914303
74530,-93.262642,44.916107
74531,-93.262642,44.944729
74532,-93.262638,45.181193
74533,-93.2626353,44.9519427
74534,-93.262635,44.750141
74535,-93.262631,44.907052
74536,-93.262623,44.917906
74537,-93.2626228,44.9537471
74538,-93.2626194,44.6434619
74539,-93.2626104,44.9555326
74540,-93.262609,45.238289
74541,-93.262608,44.741185
74542,-93.262607,44.943177
74543,-93.2626,44.742985
74544,-93.262598,44.957321
74545,-93.2625869,44.9197183
74546,-93.2625855,44.9591218
74547,-93.2625821,44.6407262
74548,-93.262576,45.073409
74549,-93.262575,45.0789148
74550,-93.262573,44.921535
74551,-93.262573,44.9609181
74552,-93.262569,45.164595
74553,-93.2625668,44.9618191
74554,-93.262566,44.941367
74555,-93.2625622,44.9305436
74556,-93.2625606,44.962708
74557,-93.262558,44.923325
74558,-93.262552,44.96394
74559,-93.26255,44.9663212
74560,-93.2625489,44.9688988
74561,-93.2625471,44.9671945
74562,-93.2625468,44.966247
74563,-93.262546,44.939556
74564,-93.2625446,44.985985
74565,-93.2625435,44.965164
74566,-93.262543,44.96524
74567,-93.262542,44.965292
74568,-93.262538,44.9680576
74569,-93.262535,44.923325
74570,-93.262535,44.925139
74571,-93.262527,44.937761
74572,-93.2625127,44.7092176
74573,-93.2625115,44.9269409
74574,-93.2625069,44.9303959
74575,-93.262504,44.9359475
74576,-93.262501,44.9306843
74577,-93.2624999,44.935615
74578,-93.2624978,44.8262718
74579,-93.2624971,45.0355438
74580,-93.262497,45.330617
74581,-93.2624959,45.0716485
74582,-93.262494,44.745763
74583,-93.262493,44.928745
74584,-93.2624856,44.9660272
74585,-93.262482,44.991711
74586,-93.262475,44.934148
74587,-93.262474,44.932352
74588,-93.2624733,44.9753141
74589,-93.262446,45.160774
74590,-93.262444,44.98196
74591,-93.262437,45.040961
74592,-93.262436,44.840736
74593,-93.262436,44.9305417
74594,-93.262435,45.258646
74595,-93.262431,44.6648043
74596,-93.2624274,44.9888559
74597,-93.2624218,44.9858469
74598,-93.2624019,44.673455
74599,-93.262398,44.733929
74600,-93.262396,45.146802
74601,-93.262387,44.744296
74602,-93.2623809,44.9754094
74603,-93.262372,45.149938
74604,-93.262366,44.6772718
74605,-93.262351,44.700297
74606,-93.262348,45.152863
74607,-93.262341,44.731458
74608,-93.262337,44.9966663
74609,-93.262335,44.717095
74610,-93.262326,45.088263
74611,-93.262326,45.23715
74612,-93.26231,44.650257
74613,-93.262302,44.763421
74614,-93.2623,44.749827
74615,-93.2622813,45.0319145
74616,-93.262281,44.747325
74617,-93.262275,44.666493
74618,-93.262275,44.788785
74619,-93.262275,45.384603
74620,-93.262269,44.707458
74621,-93.262262,44.761819
74622,-93.2622372,44.6749513
74623,-93.262235,44.740132
74624,-93.262233,45.1680699
74625,-93.2622329,45.1679856
74626,-93.262231,45.072457
74627,-93.2622212,45.0718
74628,-93.26222,45.072224
74629,-93.262207,45.320682
74630,-93.2622036,44.9938884
74631,-93.2622029,44.6795715
74632,-93.262202,45.152947
74633,-93.262199,45.171627
74634,-93.262199,45.249588
74635,-93.262196,44.645175
74636,-93.262193,44.787304
74637,-93.262189,45.290829
74638,-93.262181,44.648799
74639,-93.26218,45.27028
74640,-93.262179,44.64924
74641,-93.2621789,44.9821588
74642,-93.262175,44.650545
74643,-93.262169,44.977852
74644,-93.2621663,44.9713241
74645,-93.262163,45.144445
74646,-93.262162,45.340292
74647,-93.262155,45.089843
74648,-93.262154,45.184446
74649,-93.262141,44.778955
74650,-93.262138,45.178242
74651,-93.262127,45.175971
74652,-93.262113,44.692627
74653,-93.262107,45.1971
74654,-93.2620921,44.7536976
74655,-93.26209,45.400485
74656,-93.262089,45.275596
74657,-93.262062,44.819103
74658,-93.262054,44.844337
74659,-93.262054,45.1065433
74660,-93.262054,45.185213
74661,-93.262046,45.10425
74662,-93.262045,44.820895
74663,-93.262028,44.822685
74664,-93.262026,45.399281
74665,-93.26201,44.824469
74666,-93.262002,44.769489
74667,-93.261993,44.826279
74668,-93.261992,44.9817437
74669,-93.2619917,44.6427112
74670,-93.261985,45.0789098
74671,-93.2619848,44.7538043
74672,-93.26198,44.623439
74673,-93.261974,45.386913
74674,-93.2619659,44.6400364
74675,-93.261963,45.251472
74676,-93.261961,45.1022458
74677,-93.261961,45.193748
74678,-93.2619452,45.0276117
74679,-93.261925,45.182523
74680,-93.261918,44.717929
74681,-93.261918,45.159833
74682,-93.261912,44.745994
74683,-93.261904,45.271263
74684,-93.261902,44.844337
74685,-93.261902,44.847946
74686,-93.261894,44.837116
74687,-93.261892,45.077087
74688,-93.261887,44.890965
74689,-93.261881,44.702179
74690,-93.26188,44.507945
74691,-93.26188,44.763337
74692,-93.261879,44.8335
74693,-93.261878,44.851556
74694,-93.261866,44.853361
74695,-93.261864,44.97382
74696,-93.261856,44.693136
74697,-93.261849,45.191452
74698,-93.261845,45.074612
74699,-93.261841,44.773433
74700,-93.2618394,45.1004852
74701,-93.261837,45.157663
74702,-93.2618328,45.1005918
74703,-93.26183,45.14027
74704,-93.2618254,45.1007111
74705,-93.26182,44.771776
74706,-93.261817,45.184401
74707,-93.2618119,44.7201307
74708,-93.261809,45.072746
74709,-93.261806,45.134924
74710,-93.261803,44.8639402
74711,-93.261803,44.865519
74712,-93.261801,45.133948
74713,-93.261784,44.867305
74714,-93.261784,45.072224
74715,-93.2617814,44.6813581
74716,-93.2617735,44.9984385
74717,-93.2617722,44.5223913
74718,-93.26177,44.668807
74719,-93.261765,44.869102
74720,-93.261763,45.040033
74721,-93.261763,45.196104
74722,-93.2617601,44.9852668
74723,-93.261755,45.149937
74724,-93.261753,44.870907
74725,-93.261751,44.543951
74726,-93.261751,45.144415
74727,-93.26175,44.654845
74728,-93.261745,45.138619
74729,-93.2617424,44.881703
74730,-93.261742,44.872702
74731,-93.2617406,45.069836
74732,-93.261734,44.874058
74733,-93.261734,44.8745
74734,-93.261723,45.069637
74735,-93.261722,45.12939
74736,-93.2617198,44.7071675
74737,-93.261719,44.876308
74738,-93.2617152,44.9869856
74739,-93.261715,44.878105
74740,-93.261711,44.879908
74741,-93.261703,44.883495
74742,-93.261703,45.067918
74743,-93.2616977,45.0716532
74744,-93.261697,44.767856
74745,-93.261692,44.768513
74746,-93.261683,44.730956
74747,-93.261681,44.8909
74748,-93.2616682,44.9931183
74749,-93.2616665,44.9763192
74750,-93.261665,44.829892
74751,-93.2616537,44.9956776
74752,-93.261653,45.066235
74753,-93.2616435,45.1021913
74754,-93.261642,44.8335
74755,-93.261637,44.892517
74756,-93.26163,44.665553
74757,-93.2616252,44.9815874
74758,-93.2616165,44.9658176
74759,-93.261611,44.765862
74760,-93.2616073,44.9861852
74761,-93.261604,45.050006
74762,-93.261603,45.323969
74763,-93.261599,45.129324
74764,-93.2615969,44.8943028
74765,-93.261594,45.064446
74766,-93.2615938,45.0100096
74767,-93.2615863,44.9981383
74768,-93.261586,45.062653
74769,-93.261584,44.740431
74770,-93.26158,44.708446
74771,-93.2615784,45.0074552
74772,-93.2615746,45.0009081
74773,-93.26157,45.055408
74774,-93.2615672,45.0052638
74775,-93.261566,45.016808
74776,-93.261563,44.896107
74777,-93.2615625,45.0063571
74778,-93.261559,45.001991
74779,-93.261559,45.003082
74780,-93.261559,45.004196
74781,-93.261556,45.057214
74782,-93.261555,45.053664
74783,-93.261553,45.00856
74784,-93.2615518,45.1680774
74785,-93.261551,44.998703
74786,-93.261551,45.011086
74787,-93.261551,45.012169
74788,-93.261551,45.014992
74789,-93.261551,45.1679942
74790,-93.261549,45.343693
74791,-93.2615439,44.969872
74792,-93.261543,45.013161
74793,-93.261543,45.046362
74794,-93.261542,45.059063
74795,-93.261539,45.051844
74796,-93.261538,45.410039
74797,-93.261535,44.76498
74798,-93.261535,45.06085
74799,-93.261529,45.120625
74800,-93.261528,44.897926
74801,-93.2615188,44.8273737
74802,-93.26151,45.044556
74803,-93.261503,45.265668
74804,-93.261482,44.899757
74805,-93.261481,45.111517
74806,-93.261481,45.150645
74807,-93.261477,45.042758
74808,-93.261477,45.04821
74809,-93.261465,44.742173
74810,-93.261463,45.110358
74811,-93.2614445,44.9483577
74812,-93.261444,44.901577
74813,-93.261444,45.040964
74814,-93.261442,44.670429
74815,-93.261435,45.120379
74816,-93.261426,44.741746
74817,-93.26142,44.743605
74818,-93.261414,45.093312
74819,-93.261411,44.666688
74820,-93.2614015,44.9656743
74821,-93.2613981,44.6709404
74822,-93.261398,44.903421
74823,-93.261393,45.164156
74824,-93.2613919,44.9476433
74825,-93.2613914,44.9787912
74826,-93.261389,44.742587
74827,-93.2613882,44.9465477
74828,-93.261387,45.400522
74829,-93.261386,44.950444
74830,-93.2613839,44.9502056
74831,-93.261375,44.910667
74832,-93.2613697,44.986541
74833,-93.261368,44.907055
74834,-93.261368,44.908871
74835,-93.261368,44.970058
74836,-93.26136,44.916107
74837,-93.2613542,44.9116915
74838,-93.261354,44.90525
74839,-93.261353,44.914304
74840,-93.261353,44.944732
74841,-93.2613516,44.9506007
74842,-93.2613513,44.9118391
74843,-93.2613501,44.9722669
74844,-93.26135,45.116024
74845,-93.2613494,45.1299808
74846,-93.2613457,44.9900539
74847,-93.261345,44.917904
74848,-93.261344,44.9519436
74849,-93.261338,44.741242
74850,-93.261334,44.943177
74851,-93.2613327,44.7378103
74852,-93.261328,44.703886
74853,-93.2613223,44.9563791
74854,-93.261322,44.703459
74855,-93.261322,44.942139
74856,-93.261322,45.181226
74857,-93.261315,44.764603
74858,-93.261314,44.9555334
74859,-93.261311,45.174077
74860,-93.261309,44.760714
74861,-93.261305,45.18253
74862,-93.2613024,44.9573216
74863,-93.2613,45.174717
74864,-93.261297,45.1298015
74865,-93.261296,45.407688
74866,-93.2612907,44.9591231
74867,-93.261286,45.157645
74868,-93.261284,44.923325
74869,-93.2612821,44.9789199
74870,-93.2612767,44.9413744
74871,-93.261271,45.175328
74872,-93.2612672,44.987232
74873,-93.261265,44.925137
74874,-93.261264,45.175968
74875,-93.2612552,44.9395632
74876,-93.2612502,44.6806334
74877,-93.2612498,44.9377557
74878,-93.2612476,44.817199
74879,-93.2612337,44.935937
74880,-93.261233,44.775509
74881,-93.26123,44.926941
74882,-93.26123,44.928744
74883,-93.261228,44.7381346
74884,-93.261217,45.306678
74885,-93.261215,44.855171
74886,-93.261215,44.930542
74887,-93.261215,44.93235
74888,-93.261215,44.934147
74889,-93.26121,45.180302
74890,-93.2612098,44.6786496
74891,-93.2612072,44.6784546
74892,-93.261204,45.179714
74893,-93.261197,45.179059
74894,-93.261195,45.178247
74895,-93.2611908,45.1297499
74896,-93.2611901,44.6772734
74897,-93.261172,45.118828
74898,-93.261171,45.2232
74899,-93.2611599,44.817194
74900,-93.261148,45.103159
74901,-93.261146,45.270105
74902,-93.261133,44.787298
74903,-93.261127,44.664686
74904,-93.261126,44.750285
74905,-93.261124,44.788288
74906,-93.26112,44.788779
74907,-93.2611178,44.9747462
74908,-93.261114,45.195146
74909,-93.261104,44.790341
74910,-93.2611025,44.756245
74911,-93.261096,44.9591233
74912,-93.261094,45.111518
74913,-93.261092,45.112342
74914,-93.2610918,44.960922
74915,-93.26109,45.113252
74916,-93.2610896,44.961823
74917,-93.2610889,44.9854237
74918,-93.2610875,44.962711
74919,-93.261087,45.114219
74920,-93.26108,45.115139
74921,-93.261072,44.733059
74922,-93.261064,45.131814
74923,-93.261057,45.154023
74924,-93.2610554,44.9748235
74925,-93.2610513,44.9663768
74926,-93.261051,44.963942
74927,-93.26105,45.082968
74928,-93.2610481,44.9679828
74929,-93.261048,44.743385
74930,-93.261044,45.039044
74931,-93.2610434,44.9688622
74932,-93.2610407,45.0355442
74933,-93.26104,44.9651626
74934,-93.2610397,44.9867757
74935,-93.261022,45.155812
74936,-93.261008,45.156734
74937,-93.261004,45.16098
74938,-93.260999,44.715226
74939,-93.26098,45.358954
74940,-93.2609777,45.0683884
74941,-93.260972,45.413773
74942,-93.260971,44.734684
74943,-93.260954,45.171646
74944,-93.260952,44.754643
74945,-93.260944,44.649886
74946,-93.260944,44.652348
74947,-93.26094,45.361214
74948,-93.260932,44.739051
74949,-93.260931,45.362158
74950,-93.260923,45.420695
74951,-93.260919,45.283805
74952,-93.2609133,44.99717
74953,-93.260908,45.1680926
74954,-93.260901,45.090722
74955,-93.2608976,45.129774
74956,-93.260897,44.730408
74957,-93.260894,45.107745
74958,-93.260863,44.763816
74959,-93.260858,44.645174
74960,-93.260853,45.090412
74961,-93.260834,45.1042536
74962,-93.2608291,44.9773013
74963,-93.2608214,44.9864603
74964,-93.260821,44.658295
74965,-93.260811,44.819107
74966,-93.2608101,44.84074
74967,-93.2608082,45.1066707
74968,-93.2608055,44.6861108
74969,-93.2608051,44.9707373
74970,-93.260805,44.693157
74971,-93.260803,44.819672
74972,-93.260802,45.142516
74973,-93.260792,44.742157
74974,-93.260791,44.650211
74975,-93.260785,45.279229
74976,-93.26078,44.8209
74977,-93.2607748,44.9943792
74978,-93.260773,44.821781
74979,-93.2607683,45.1299974
74980,-93.2607622,44.9918156
74981,-93.260758,44.822689
74982,-93.260755,45.280758
74983,-93.260752,45.13591
74984,-93.26075,44.910667
74985,-93.260747,44.709541
74986,-93.260731,44.824466
74987,-93.260728,44.648793
74988,-93.2607268,45.1007051
74989,-93.260724,45.086151
74990,-93.260723,45.157638
74991,-93.260717,45.085096
74992,-93.2607144,44.9891471
74993,-93.26071,45.084075
74994,-93.260707,45.367711
74995,-93.260704,44.826283
74996,-93.260703,45.082994
74997,-93.260702,45.368861
74998,-93.260691,45.154972
74999,-93.260689,44.768507
75000,-93.2606808,44.837116
75001,-93.260679,44.763497
75002,-93.2606755,45.0687732
75003,-93.260665,44.770469
75004,-93.260663,45.190604
75005,-93.260663,45.289927
75006,-93.260651,44.844341
75007,-93.2606493,44.680635
75008,-93.260648,45.0788998
75009,-93.260648,45.177539
75010,-93.2606424,44.686599
75011,-93.2606322,44.6797912
75012,-93.2606274,44.9890113
75013,-93.26062,44.8335
75014,-93.26062,44.84795
75015,-93.26061,45.07709
75016,-93.2605985,44.9798834
75017,-93.260597,44.851559
75018,-93.260582,44.853363
75019,-93.260574,44.855171
75020,-93.2605635,44.6753908
75021,-93.260554,45.373093
75022,-93.260551,44.9732522
75023,-93.260549,45.195196
75024,-93.260543,45.074591
75025,-93.260542,45.37663
75026,-93.2605348,44.863944
75027,-93.260533,44.6916
75028,-93.260526,44.865519
75029,-93.260525,45.289992
75030,-93.2605195,44.6666732
75031,-93.260516,44.867304
75032,-93.260509,44.720111
75033,-93.260506,44.869106
75034,-93.260497,44.774485
75035,-93.260496,45.289438
75036,-93.260493,45.072749
75037,-93.260492,44.870907
75038,-93.260488,45.071662
75039,-93.260478,44.872703
75040,-93.260468,44.874058
75041,-93.260466,45.138619
75042,-93.260465,44.76785
75043,-93.2604622,44.6893395
75044,-93.26046,44.883495
75045,-93.260458,44.881702
75046,-93.260456,44.879906
75047,-93.260454,44.878105
75048,-93.260452,44.876308
75049,-93.260452,44.890728
75050,-93.260452,45.133273
75051,-93.260449,45.134919
75052,-93.260445,45.370585
75053,-93.260443,45.135911
75054,-93.26044,45.137674
75055,-93.260437,45.067906
75056,-93.2604287,44.9654482
75057,-93.260428,45.354664
75058,-93.260424,44.733884
75059,-93.260422,45.149932
75060,-93.260421,45.06986
75061,-93.260417,45.06623
75062,-93.260414,44.892517
75063,-93.260409,44.747689
75064,-93.2604,45.069268
75065,-93.260376,44.8943061
75066,-93.260374,45.213395
75067,-93.2603699,44.7200941
75068,-93.260363,44.708997
75069,-93.260361,45.0100066
75070,-93.260361,45.011082
75071,-93.260361,45.012173
75072,-93.260358,44.728312
75073,-93.260348,44.669288
75074,-93.2603454,45.0149922
75075,-93.260345,45.013165
75076,-93.260336,45.185206
75077,-93.260334,44.89611
75078,-93.260334,45.064448
75079,-93.26032,45.273583
75080,-93.2603157,44.6666732
75081,-93.260315,45.225687
75082,-93.260311,45.153267
75083,-93.26031,45.062642
75084,-93.260308,45.131816
75085,-93.2602965,45.1681115
75086,-93.260296,45.060848
75087,-93.260294,45.28249
75088,-93.260293,44.897926
75089,-93.260292,45.059057
75090,-93.2602917,45.1680319
75091,-93.260291,45.05184
75092,-93.260291,45.182536
75093,-93.260287,45.163744
75094,-93.260287,45.224286
75095,-93.260286,45.149575
75096,-93.260277,45.057219
75097,-93.260276,45.131546
75098,-93.2602701,44.9757421
75099,-93.260261,45.055406
75100,-93.260258,45.053656
75101,-93.2602546,45.0009122
75102,-93.260246,44.899761
75103,-93.260246,45.005249
75104,-93.260242,45.088927
75105,-93.260239,44.998707
75106,-93.2602341,44.9936044
75107,-93.260233,45.050011
75108,-93.260231,45.003078
75109,-93.26022,44.655915
75110,-93.2602194,44.998582
75111,-93.260218,45.048202
75112,-93.260215,45.088239
75113,-93.2602095,44.996167
75114,-93.260204,45.046385
75115,-93.2602013,44.6552716
75116,-93.260196,44.654844
75117,-93.260185,44.901585
75118,-93.260185,45.044553
75119,-93.26018,45.291013
75120,-93.2601774,44.9883733
75121,-93.2601752,44.9478795
75122,-93.260173,45.348533
75123,-93.260168,45.189376
75124,-93.260166,45.042753
75125,-93.260158,45.040966
75126,-93.2601478,44.6708909
75127,-93.2601461,44.9742222
75128,-93.260143,45.277469
75129,-93.2601412,44.9857488
75130,-93.260139,44.903428
75131,-93.260137,44.702026
75132,-93.260136,44.65993
75133,-93.260132,44.829895
75134,-93.26013,45.289882
75135,-93.2601183,45.0933079
75136,-93.260117,44.9483598
75137,-93.2601153,44.9477536
75138,-93.260113,45.276577
75139,-93.260109,44.9500711
75140,-93.2601075,44.9501754
75141,-93.2601045,44.9504244
75142,-93.260101,44.8335
75143,-93.2601,44.94655
75144,-93.260094,44.905258
75145,-93.260094,44.907058
75146,-93.260094,44.908875
75147,-93.260094,44.91066
75148,-93.260093,45.172415
75149,-93.2600911,45.1300526
75150,-93.2600892,44.9519444
75151,-93.260089,45.177531
75152,-93.2600879,44.96545
75153,-93.260083,45.164008
75154,-93.2600803,44.9528272
75155,-93.260078,44.944736
75156,-93.260078,45.027603
75157,-93.260078,45.116907
75158,-93.260072,44.762751
75159,-93.260071,44.779396
75160,-93.260067,44.914305
75161,-93.260063,44.91246
75162,-93.260063,44.916106
75163,-93.260061,45.175327
75164,-93.2600579,45.0085643
75165,-93.2600573,44.9738874
75166,-93.260056,44.943176
75167,-93.260055,45.323765
75168,-93.2600529,44.9555343
75169,-93.260052,45.116027
75170,-93.260051,45.380531
75171,-93.260048,44.917904
75172,-93.260048,44.94136
75173,-93.260048,44.942139
75174,-93.2600458,45.0063685
75175,-93.2600439,44.9876552
75176,-93.260043,45.00747
75177,-93.260043,45.179422
75178,-93.26004,44.940517
75179,-93.2600348,44.9573223
75180,-93.2600336,45.0302123
75181,-93.260029,44.939548
75182,-93.260025,44.923325
75183,-93.260022,45.0390336
75184,-93.2600167,44.9591244
75185,-93.260011,45.356112
75186,-93.26001,44.937756
75187,-93.260006,44.925136
75188,-93.2600015,45.0307203
75189,-93.2599962,45.0355458
75190,-93.259995,45.181239
75191,-93.2599938,44.9782458
75192,-93.2599928,44.9716869
75193,-93.259991,44.9359425
75194,-93.2599892,44.7536976
75195,-93.259985,45.036443
75196,-93.259983,45.040966
75197,-93.259979,44.92694
75198,-93.259979,45.040035
75199,-93.259975,44.928742
75200,-93.259972,44.930542
75201,-93.259972,44.932348
75202,-93.259972,44.934144
75203,-93.259966,45.182538
75204,-93.2599636,44.8284548
75205,-93.25995,45.031918
75206,-93.259949,44.752093
75207,-93.2599469,45.0346413
75208,-93.259944,44.70474
75209,-93.25994,45.22344
75210,-93.259933,45.033737
75211,-93.259927,45.146938
75212,-93.2599204,44.9877633
75213,-93.2599134,44.985796
75214,-93.259913,44.74327
75215,-93.2599105,45.1296113
75216,-93.259906,45.364254
75217,-93.2599,44.735114
75218,-93.259897,45.36333
75219,-93.2598949,44.9783644
75220,-93.259891,45.103159
75221,-93.2598819,44.7538043
75222,-93.25988,45.119118
75223,-93.2598767,44.9904953
75224,-93.259875,45.143083
75225,-93.259869,45.115128
75226,-93.2598683,44.6772753
75227,-93.259856,44.653625
75228,-93.259853,45.111508
75229,-93.259852,45.113239
75230,-93.259844,44.774059
75231,-93.259838,45.186403
75232,-93.259836,44.702674
75233,-93.259827,44.708922
75234,-93.2598269,44.9808209
75235,-93.2598163,44.9741685
75236,-93.2597967,45.0374794
75237,-93.259793,44.9878992
75238,-93.2597893,44.7139601
75239,-93.259782,45.161462
75240,-93.2597658,44.9656839
75241,-93.259764,45.279695
75242,-93.25975,45.130489
75243,-93.2597447,44.7138138
75244,-93.259737,45.141471
75245,-93.259734,45.14331
75246,-93.259732,45.172576
75247,-93.259708,45.325035
75248,-93.259697,45.125063
75249,-93.259694,45.136123
75250,-93.259688,45.124538
75251,-93.2596871,44.9679851
75252,-93.2596809,44.9651614
75253,-93.2596777,44.963944
75254,-93.2596764,44.968859
75255,-93.2596744,44.962719
75256,-93.259672,44.9618246
75257,-93.2596695,44.960926
75258,-93.2596647,44.9591247
75259,-93.2596617,44.9663715
75260,-93.259645,45.171666
75261,-93.2596355,44.6637797
75262,-93.259632,45.168948
75263,-93.259631,44.709463
75264,-93.259629,45.370593
75265,-93.259622,45.368929
75266,-93.2596206,45.168138
75267,-93.2596098,45.1680472
75268,-93.259594,45.150372
75269,-93.259593,44.763923
75270,-93.259573,44.76661
75271,-93.259572,45.379083
75272,-93.259571,44.744316
75273,-93.259568,45.1006929
75274,-93.259561,44.785114
75275,-93.259537,44.706533
75276,-93.2595178,44.7583983
75277,-93.259507,45.150313
75278,-93.259504,45.13078
75279,-93.259503,45.281624
75280,-93.259491,44.822693
75281,-93.259485,45.136851
75282,-93.2594818,45.0371755
75283,-93.2594754,44.6728324
75284,-93.259467,44.997667
75285,-93.259466,44.752494
75286,-93.2594657,44.9869288
75287,-93.25946,44.824463
75288,-93.25946,45.225639
75289,-93.2594426,45.0364453
75290,-93.259438,44.82629
75291,-93.2594378,44.9767081
75292,-93.259432,44.750185
75293,-93.259417,45.18433
75294,-93.259412,45.185197
75295,-93.2594001,44.837116
75296,-93.259394,45.222533
75297,-93.2593937,44.8407423
75298,-93.259393,44.733968
75299,-93.259385,44.700204
75300,-93.259384,44.64664
75301,-93.259375,44.647761
75302,-93.2593729,45.0372254
75303,-93.259356,45.0788908
75304,-93.259347,45.082999
75305,-93.259338,44.8335
75306,-93.259338,44.844343
75307,-93.259338,44.84795
75308,-93.259336,44.741242
75309,-93.259335,45.165069
75310,-93.25933,44.992292
75311,-93.2593259,44.9948769
75312,-93.259321,44.734945
75313,-93.259316,44.851559
75314,-93.2593152,44.986982
75315,-93.2593081,44.9896661
75316,-93.2593037,44.6793519
75317,-93.259301,45.304075
75318,-93.259298,45.077093
75319,-93.259294,44.703968
75320,-93.259293,44.855175
75321,-93.259283,45.148072
75322,-93.259262,44.704787
75323,-93.2592615,44.863946
75324,-93.259259,44.7122
75325,-93.259258,44.86552
75326,-93.259254,44.867302
75327,-93.259252,45.074578
75328,-93.259247,44.869106
75329,-93.259244,45.07276
75330,-93.259241,44.692701
75331,-93.2592376,44.8902877
75332,-93.259236,44.745518
75333,-93.259233,44.870907
75334,-93.259232,44.883495
75335,-93.259232,44.887108
75336,-93.259232,44.888901
75337,-93.259227,45.160765
75338,-93.259226,44.743268
75339,-93.259224,44.8817
75340,-93.259219,44.872703
75341,-93.259217,44.879904
75342,-93.259216,44.890728
75343,-93.25921,45.067284
75344,-93.259209,44.874058
75345,-93.259209,44.878105
75346,-93.259207,44.9870202
75347,-93.259201,44.876308
75348,-93.259174,45.33342
75349,-93.2591733,44.9726617
75350,-93.259171,44.892517
75351,-93.2591691,44.6882282
75352,-93.259166,44.758045
75353,-93.2591657,45.0099991
75354,-93.259161,44.690509
75355,-93.25916,44.780105
75356,-93.25916,45.071674
75357,-93.25916,45.138598
75358,-93.2591576,44.6861169
75359,-93.2591576,44.686599
75360,-93.259149,45.321622
75361,-93.259148,45.011082
75362,-93.259148,45.012173
75363,-93.259148,45.013165
75364,-93.259141,45.137069
75365,-93.25914,44.979267
75366,-93.2591348,44.8943096
75367,-93.259127,45.069858
75368,-93.2591191,44.9893814
75369,-93.259117,45.156729
75370,-93.259113,45.069084
75371,-93.259109,45.233354
75372,-93.259109,45.3435
75373,-93.259108,44.6739125
75374,-93.259107,45.171674
75375,-93.259105,45.0150139
75376,-93.2591009,45.0167683
75377,-93.259098,44.896114
75378,-93.2590958,44.9867551
75379,-93.259078,45.333422
75380,-93.259067,45.399264
75381,-93.259065,45.218878
75382,-93.259062,44.778931
75383,-93.25906,45.066226
75384,-93.259057,44.691513
75385,-93.259057,44.699426
75386,-93.259041,44.897926
75387,-93.25904,45.30297
75388,-93.259029,45.064449
75389,-93.259026,44.911705
75390,-93.259026,45.175326
75391,-93.259017,45.050005
75392,-93.259015,45.206239
75393,-93.259013,45.06263
75394,-93.259011,45.287584
75395,-93.258996,45.060846
75396,-93.258995,44.7308
75397,-93.2589915,45.1680623
75398,-93.2589876,45.1681455
75399,-93.258987,44.899761
75400,-93.25898,45.051829
75401,-93.25898,45.055403
75402,-93.258974,45.057224
75403,-93.258969,45.048194
75404,-93.258968,45.05905
75405,-93.258965,45.053649
75406,-93.2589594,44.9860063
75407,-93.258944,45.161899
75408,-93.258944,45.172165
75409,-93.258943,45.16353
75410,-93.258935,44.650651
75411,-93.2589338,45.0933139
75412,-93.2589334,44.9751983
75413,-93.258931,45.231023
75414,-93.258926,44.901588
75415,-93.258926,45.166691
75416,-93.258921,45.046386
75417,-93.2589199,45.1041506
75418,-93.258919,44.648788
75419,-93.2589118,44.6790114
75420,-93.258904,45.005245
75421,-93.258901,45.040972
75422,-93.258898,45.152415
75423,-93.2588973,44.6697497
75424,-93.2588966,45.0009162
75425,-93.258887,45.042752
75426,-93.2588848,44.7582154
75427,-93.258881,44.998707
75428,-93.258881,45.003078
75429,-93.258877,44.903435
75430,-93.258872,45.044549
75431,-93.258871,44.770401
75432,-93.25887,45.190324
75433,-93.258857,44.720042
75434,-93.2588487,44.8319733
75435,-93.2588485,44.9483621
